Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,PSNR,SSIM,DC,TS
Image472,0,5.9026336669921875,485.75391809556527,22.039825727431808,0.09206102957913767,4.173762673836323,18.07395241112213,125.3787854251012,0.2678200537236665,0.07172758117654761,0.6231874540114958,3.2527935222672064,0.9676067574745576,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image473,0,7.89404296875,580.2500562839558,24.08838010917205,0.18809195436499884,3.4473386257841576,12.304268612216225,115.08320639756285,0.3927897799829796,0.15428381125907753,0.6649671115185865,3.0885376999238385,0.9698602507214144,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image474,0,15.922531127929688,1010.3492151510243,31.785990863130635,0.0810280044854497,2.482747510451383,6.573149110057836,141.5635986328125,0.25032002484754,0.06266011483967304,0.567993520092156,3.7490234375,0.9597298296490572,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image475,1,21.905288696289066,1496.604818153613,38.68597702208918,0.046609706095239935,2.2811773087282368,5.621521147164531,192.38051110855304,0.1870441810780911,0.03498552567517373,0.5504944434714818,4.018475883504086,0.9507777608305936,7.4583407311987535e-155,62.61960885889927,0.930077794010413,0.7382138750479109,0.5850546780072904
Image476,1,5.352569580078125,638.528583654957,25.269123127939306,0.0506807285438779,5.012612962945604,25.53063514122141,245.97911764705884,0.19568065043590105,0.03829091695501729,0.4710349445569412,5.0161764705882375,0.9569897599241192,7.4583407311987535e-155,66.48190752791473,0.9719207206995106,0.786727456940223,0.6484342379958247
Image477,1,15.769424438476562,843.5419508529664,29.043793671849517,0.02581299503153904,2.393008994781576,6.063106118269856,100.52628992628992,0.1376254785859281,0.018940772356005758,0.4990712343282567,4.018673218673219,0.9556037124754736,7.4583407311987535e-155,64.40922996631384,0.9385418608475881,0.8413793103448276,0.7261904761904762
Image478,1,3.1469879150390625,234.31532841208357,15.307361902433861,0.02287154226017089,5.276790916553819,28.879829481828146,76.38189107918475,0.12919114907707574,0.01669035299985521,0.4609954204984042,3.7056465085198793,0.9569864334156344,7.4583407311987535e-155,68.99560845657034,0.9808779297504208,0.7838827838827839,0.6445783132530121
Image479,0,4.2484893798828125,252.55410433441585,15.891950929146988,0.11781495296107256,4.155603691176228,17.68898285711487,58.989998461301724,0.3050754230192176,0.09307101373035456,0.5726833662989113,3.358055085397753,0.9720989187996188,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image480,0,5.5467681884765625,311.8992315489357,17.660669057228144,0.23877625322467505,3.7178219665420777,14.578031977435534,56.24231306778478,0.4473168221962341,0.2000923394197373,0.6372183344105887,2.9944095038434666,0.9743991636592064,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image481,0,14.3555908203125,630.6975841769307,25.11369316084217,0.058973243375920616,2.2315531098967085,5.326137126147921,75.25777898452348,0.2115773933074182,0.04476499335876193,0.5024624203521203,3.856638609828944,0.9578891801705484,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image482,0,5.41387939453125,317.55305488180414,17.820018374900854,0.12617345596795654,3.7992210358429976,14.999489494313318,42.202838827838825,0.3170073688007137,0.10049367187395168,0.5707165139939003,2.997481684981685,0.9815372500251324,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image483,0,9.089324951171877,491.0249083042413,22.15908184704956,0.14721103748220535,2.9848020163029467,9.466003571572015,55.91650659495454,0.3443667621259701,0.11858846685712444,0.5891067252450274,3.1082084773978726,0.9770053344405444,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image484,0,12.27752685546875,595.7426555694457,24.407840043097742,0.11490639778347245,2.495349633321788,6.70434639303795,61.70816696914701,0.3016114485538482,0.09096946589875064,0.5502742112760147,3.5883847549909254,0.9733201117141604,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image485,0,14.762893676757812,635.3875026093029,25.206893950054678,0.06103989663155442,2.264295236749238,5.652540879837238,68.08073794881969,0.2158417272363793,0.04658765121638355,0.4815677912437426,4.185677444951399,0.9645444806494736,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image486,0,15.290878295898438,622.9547146202963,24.95906077199814,0.053257873017692435,2.1633486305439567,5.088293221700784,61.02971252170557,0.20080909172110514,0.04032429131785522,0.4856661154242937,3.8431410380088753,0.9651495541846921,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image487,0,14.823760986328125,581.1617217068084,24.107296026448267,0.04339710826039395,2.159221244995028,5.0023367970487085,62.70205479452055,0.18033516965747365,0.032520773415389816,0.4854714639803844,3.792367906066537,0.960423537216694,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image488,0,14.782211303710938,582.6822458149912,24.138812021617607,0.03585467079875807,2.155936975608556,4.941168555816311,60.44150446066504,0.16304413542596582,0.026583390096800687,0.4916382763853119,3.5840429845904302,0.9600216175375842,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image489,0,14.3687744140625,575.2503263604957,23.984376714029818,0.04056357599600671,2.1884695687341704,5.089734172414691,58.5155109489051,0.1739183277025958,0.030247584710867494,0.5064055477253161,3.4770884022708843,0.9632581744243336,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image490,1,1.17108154296875,108.57265557934515,10.419820323755355,0.003218705302373732,9.305482500947402,88.96904953761059,38.014888337468975,0.04728496029816254,0.0022358674703988075,0.28469223225316354,4.4069478908188575,0.9380792315965976,7.4583407311987535e-155,112.9023658348886,0.9889055385268553,0.7241079199303743,0.5675306957708051
Image491,1,13.208633422851562,976.9980344232117,31.256967773973397,0.0015208272493792885,2.950907799236284,9.126684276033911,133.2815843621399,0.03249066644935991,0.0010556434063235618,0.3219204757768828,5.882818930041152,0.926530314463864,7.4583407311987535e-155,65.81391356504173,0.9656739702259246,0.6627747252747253,0.4956343091936312
Image492,1,13.480178833007812,1031.4316727405972,32.1159099628299,0.001559315607583619,2.9846550300974846,9.313134801368335,143.17890442890445,0.032897748603022116,0.001082261863147644,0.3571359060214644,5.731351981351982,0.9489935218907288,7.4583407311987535e-155,66.90978306336243,0.9688437863175496,0.7973439575033201,0.6629858657243817
Image493,1,12.37188720703125,1030.6492632579905,32.10372662570485,0.001870048092492784,3.215588781018841,10.81347581568333,176.1056910569105,0.036048955479404086,0.001299527191156058,0.364942995577704,6.038211382113823,0.9566768644442616,7.4583407311987535e-155,65.93499472707376,0.9632903624691844,0.7499345378371302,0.5999162128194386
Image494,1,19.681549072265625,1309.767941674425,36.19071623599656,0.013086648361302435,2.485453931411696,6.6923810171177145,164.59523396379203,0.09710190327986837,0.009428779620572912,0.4286308479685391,5.398634970212274,0.9581570553511536,7.4583407311987535e-155,64.77288258944716,0.9453509758367544,0.7710931768158474,0.6274626865671642
Image495,1,12.032852172851562,1003.8785657957387,31.68404276281262,0.002657984168930704,3.2824234890811894,11.389527438839512,184.2044057377049,0.04304370226513513,0.0018527603046895988,0.358758199723204,6.342520491803278,0.9555587739946398,7.4583407311987535e-155,66.34983119114631,0.964057355898025,0.7696390658174098,0.6255392579810182
Image496,1,10.6861572265625,895.3763534309477,29.92283999607905,0.0013426262679753372,3.441145739895094,12.592710628774912,111.8793388429752,0.030526327605907094,0.000931856677103166,0.3168092506364881,6.028862047043866,0.9608674851054184,7.4583407311987535e-155,67.63270326296039,0.9718807666000964,0.7897135416666666,0.6525013448090371
Image497,1,9.736663818359377,821.2665676693448,28.65774882417223,0.0027395307888634325,3.510058488112032,12.997434957130315,149.09322742474916,0.04369690240792617,0.0019094192800478238,0.3676755312297638,5.780518394648827,0.943687721716325,7.4583407311987535e-155,68.26091036404699,0.9732101825302772,0.7782625942086474,0.637012987012987
Image498,1,22.49769592285156,1749.4058315616946,41.82589905264076,0.030732185592421725,2.395124402527097,6.079357162770772,188.9784482758621,0.15089522386969104,0.022769368586684186,0.4691423490957413,5.248351926977686,0.9578079423930465,7.4583407311987535e-155,61.70210699132868,0.917860071582176,0.7580999713275351,0.6104355856549176
Image499,1,16.450592041015625,1370.5346147558253,37.02073222879074,0.04277504712292216,2.7602203685069533,7.997666973413386,249.60472,0.1791839814269121,0.03210689919999998,0.4928695722444709,5.629360000000001,0.9463888546669548,7.4583407311987535e-155,64.02947785769913,0.9430557936454949,0.7954702389172766,0.660398991057097
Image500,1,10.4761962890625,953.1702864385696,30.873456017079945,0.07057220078893113,3.4512406741864323,12.558189463478104,306.29490950226244,0.23299309415736355,0.05428578192502207,0.4972417903193826,6.603506787330316,0.9401553849007512,7.4583407311987535e-155,64.55900152601038,0.9505193268935994,0.7287399130974549,0.5732421875
Image501,0,8.572219848632812,323.4908744650504,17.985852063915416,0.07734474644015517,2.4816668982921497,6.3595999585017955,44.61630526612222,0.2432539280636447,0.059172473518392825,0.5971868102219098,2.2696423542664035,0.9580793172868721,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image502,0,5.137481689453125,215.09624399045384,14.66615982425031,0.0860187530890451,3.191649769520634,10.381740105642606,53.58633733867378,0.2574568117021613,0.06628400989184212,0.5902973880634785,2.5275923453493547,0.9488013884167572,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image503,0,4.192062377929688,152.95869784337418,12.367647223436403,0.21737781969858955,3.4582748245770416,12.588959826579135,25.13766233766233,0.42482491845393344,0.1804762113393912,0.6511261846162821,2.0641233766233764,0.9741180345102702,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image504,0,7.6468505859375,254.21801302147696,15.944215660278713,0.131488504171946,2.5528634090289035,6.964361584741358,32.54996269299201,0.3237584189555786,0.10481951384461596,0.5976462650542166,2.489467944670837,0.9680811067053656,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image505,0,9.32232666015625,286.6441632849121,16.93056890021455,0.10647489783580848,2.2936884451567097,5.732311057822628,35.07009299070093,0.2892114460242974,0.08364326051146508,0.5739863104041647,2.6305369463053694,0.9640802792442618,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image506,0,10.996932983398438,304.06547001797463,17.437473154616598,0.0974891829306294,2.050235242305206,4.715163944662419,36.473101539526034,0.27593036683801386,0.07613756734336091,0.5658750602849603,2.617972669088393,0.9598388979508444,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image507,0,11.695632934570312,318.79377275368506,17.854796911577715,0.08585406891633911,1.9945426013991128,4.4951443475394175,35.28537414965986,0.25781381271253,0.06646796202537146,0.5590242152652989,2.6072278911564624,0.9608627451079038,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image508,0,11.898117065429688,314.9870431746702,17.747874328343386,0.06429107888600137,1.9762309868472607,4.338917389254386,32.19642857142857,0.22111580181094428,0.04889219781049679,0.5430584519455605,2.5880602240896358,0.9605712926255959,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image509,0,11.942367553710938,314.3486006369182,17.729878754151652,0.060172161169009815,1.9724746167915503,4.3158718179413205,31.29253258189504,0.21335195243320065,0.0455190556070587,0.5410412153200427,2.588323353293413,0.9607832258036012,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image510,1,3.529022216796875,384.0839945167475,19.59806098869854,0.004961548740709829,6.0741032429350374,37.96151750963162,44.04537037037038,0.05877259656503093,0.003454218106995885,0.3856881691591826,3.7240740740740734,0.9804172423060956,7.4583407311987535e-155,65.61932400693844,0.9709979311716926,0.6777533730781299,0.512577123872805
Image511,1,4.509979248046875,484.70225493423203,22.01595455423707,0.0036736254544175134,5.446628878898118,30.684621436011977,42.23347701149425,0.05053944409305505,0.002554235409235037,0.3792222147365015,3.79669540229885,0.9833075616089072,7.4583407311987535e-155,65.00885367745886,0.9664062454711568,0.6750962067069819,0.5095435684647303
Image512,1,5.6879425048828125,555.9328988219029,23.57822934026011,0.002495184246933596,4.8571199407276815,24.8166539245932,57.9875,0.041633637818485586,0.001733359798000833,0.3478509156979607,4.4716836734693866,0.9795335246826348,7.4583407311987535e-155,67.91030220124836,0.9766160652480684,0.8718274111675127,0.7727784026996626
Image513,1,3.60986328125,362.87047973323206,19.049159554511377,0.002478978140200335,5.8837362863880225,36.159152372970084,139.54835996635828,0.04151571226279555,0.001723554364687233,0.2848359913637247,7.3986543313708975,0.9298595521954476,7.4583407311987535e-155,66.97862907286954,0.9725182823780244,0.7797007920211205,0.6389423076923076
Image514,0,8.185348510742188,570.7531025809233,23.89043956441412,0.21559108900104448,3.244146323773556,10.7828427251114,114.67810117810122,0.4225869877251632,0.1785797621946272,0.6676380088913214,3.003638253638254,0.9676777318040534,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image515,0,14.567840576171875,869.8347892430002,29.4929616899185,0.10870277485138732,2.3985273349181577,5.993881163892063,136.89719169719166,0.2920995468922755,0.08532214529467268,0.5929526308191186,3.5576312576312565,0.9563274667957176,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image516,0,16.016571044921875,933.4869643868228,30.553018907905365,0.0969521112692508,2.301286185768584,5.558954176450361,132.51321231617646,0.27480558247009035,0.07551810815672562,0.5839049273361072,3.5557215073529407,0.9572979115315564,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image517,1,6.6214752197265625,848.3611623826552,29.126640080562936,0.007913443912919338,4.8079613953874025,23.893689054693656,217.66403277729,0.07495095093545395,0.005617645046128825,0.3968410972658063,5.180567749487857,0.9441319598115344,7.4583407311987535e-155,70.11209979834648,0.9848780899008344,0.9152935715943374,0.8438168592212237
Image518,0,10.7315673828125,809.9233422527403,28.45915217030789,0.0755810941241018,3.0214425441123827,9.303536262764178,196.98010098010099,0.2407577584160861,0.05796429823753847,0.5340900876699254,5.073953073953074,0.9448198742477092,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image519,0,4.6763458251953125,155.29375759489747,12.461691602463025,0.20958969849055306,3.158437230902428,10.771979034208849,29.47540983606557,0.41622409054639203,0.1732424935511711,0.6802215604260429,1.981644948858064,0.9657874931152992,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image520,0,9.542266845703123,246.10816334977426,15.687834884067788,0.06375510245712224,2.111787925362281,4.775263748971718,26.005023106288927,0.2192915651920612,0.04808879056438402,0.6011827417688076,2.07293550331525,0.9607340945015338,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image521,0,8.485397338867188,224.79208965102782,14.993068053304762,0.07204249242884125,2.246810059355625,5.373203140367882,25.492427865455127,0.2342504952033633,0.05487329450302093,0.5971902402817598,2.1733354588447846,0.9623480275941584,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image522,0,6.10711669921875,171.60672107035498,13.099874849415741,0.08894055823409998,2.6312682344468974,7.248079477066296,25.497350291467942,0.2620815075875432,0.06868671661935948,0.5995471023624351,2.2664281928987813,0.9611638970081898,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image523,0,3.763839721679688,113.0062918471756,10.630441752212164,0.1054900907689756,3.3698532934197987,11.889186166885494,31.370060790273556,0.2873740748806351,0.08258385891350087,0.5933509417531319,2.587765957446808,0.9504519646300534,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image524,0,5.589996337890625,366.0507798401898,19.13245357606258,0.2864348144162567,3.7636781049155785,14.586581633925615,101.14450980392157,0.4939029402413849,0.24394011437908505,0.7345053986249457,2.4172549019607845,0.96468212063002,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image525,1,13.16729736328125,1029.8061336261808,32.09059260322534,0.011615551158365276,3.060861882821156,9.990544045631488,103.24333333333334,0.09145548180325044,0.008364105151864669,0.3800712341907106,5.359411764705882,0.9667486575947783,7.4583407311987535e-155,64.44135248568136,0.9526984463658176,0.7133432645243669,0.5544161429043996
Image526,1,20.086593627929688,1229.6812803756698,35.06681166538626,0.02360976759060573,2.3985562366677584,6.357848035360291,95.74386224141851,0.13164600924463174,0.017330671750037663,0.4217072848242048,4.895032962036826,0.9702166471538736,7.4583407311987535e-155,64.19687979946593,0.9454117628743534,0.7153984421809467,0.5569029850746269
Image527,1,8.379898071289062,822.0840672319969,28.672008426896035,0.005021563355575758,4.000580937903348,16.79467898306344,132.29993308798927,0.059643247250126576,0.003557316942539731,0.3291170945451266,6.17648042823687,0.9692086407543944,7.4583407311987535e-155,65.86283614383117,0.9656995606404762,0.7466736237933733,0.5957535387177352
Image528,1,20.815155029296875,1305.8621857216938,36.136715203815825,0.03751138782147578,2.440967216946382,6.758490528593935,93.83795066413664,0.16732989566167106,0.02799929398214572,0.4607090154936707,4.524857685009487,0.9742297203658141,7.4583407311987535e-155,63.10340379328906,0.9279285545032174,0.6948560013317796,0.5323979591836735
Image529,1,6.3887481689453125,646.9357815851788,25.43493230942789,0.004921666221362493,4.505638403056374,21.31424968040905,77.93491986401166,0.05899048743365318,0.0034798776076599928,0.34058654159440593,4.8737251092763465,0.9712745071162976,7.4583407311987535e-155,69.30050167804934,0.981508134944176,0.8534310459693538,0.7443346891342243
Image530,0,4.951339721679688,223.36845601736005,14.945516251282859,0.2497321274500164,3.4140631277628124,12.113811411253392,46.46234618539786,0.4579487509788298,0.2097170585230703,0.7146512307153214,2.0977850697292864,0.9682259984541801,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image531,0,4.779067993164063,176.1923182944833,13.273745450869672,0.12583726711314072,3.176115398149191,10.370419770979984,57.27626811594204,0.3137060127502743,0.09841146243567524,0.6658469255105848,2.561050724637681,0.9414550287866944,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image532,0,11.46087646484375,680.3079107981392,26.08271287266989,0.1980794138331664,2.685258280042767,7.664203332894878,94.48620611035109,0.4040243658680025,0.16323568821504153,0.6238957943102494,3.3390332877336966,0.9696648497723556,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image533,0,15.506942749023438,789.842278956211,28.104132773601304,0.11525562224771113,2.2327089414771417,5.380206654670373,82.68452380952381,0.3019654294793873,0.0911831206006708,0.540385522461856,3.8521825396825378,0.9693234352610742,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image534,1,7.0228118896484375,799.5263964757719,28.27589780140981,0.0011108867525858334,4.81588532695258,25.09535532158218,122.81554580896685,0.02776334651291366,0.0007708034095961152,0.2604041692670945,6.862816764132552,0.9674028487012452,7.4583407311987535e-155,66.17334413815759,0.9689683805354172,0.7958446251129178,0.6609152288072018
Image535,1,14.232086181640625,988.9914745897393,31.448234840603362,0.011773227782812664,3.2185848271214037,12.167307815811725,85.66902726902727,0.09174126829847187,0.008416460309012202,0.3863293888616933,4.861864061864064,0.9713751903903112,7.4583407311987535e-155,69.76905748664662,0.9793691696701294,0.9218595450049456,0.8550458715596331
Image536,1,0.2661285400390625,28.67902607205697,5.355280204812535,0.0065993366424647645,21.89651776696925,509.89797506233214,384.04320987654313,0.0677607975311733,0.004591525682060661,0.10548979027974904,15.574074074074073,0.830383313839034,7.4583407311987535e-155,78.92261606915535,0.9975196335477122,0.7525773195876289,0.6033057851239669
Image537,0,7.6129150390625,759.2469074760536,27.554435350339762,0.1822861647425687,3.9689593710501088,16.0794357608609,145.11735232067508,0.38613575977839376,0.14910082497963742,0.6255189833192288,3.6579641350210967,0.9771556703800308,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image538,1,2.998565673828125,399.0007812968104,19.975003912310267,0.0023939360458946827,6.988422922476302,49.92172119743719,52.146428571428565,0.04077376607575023,0.0016625,0.276947229252011,4.867857142857143,0.9523254552884559,7.4583407311987535e-155,71.89687478310691,0.9879756626563304,0.8344733242134063,0.7159624413145541
Image539,1,9.974288940429688,1403.2770303362124,37.46033943167377,0.010292564045230473,4.124371424483578,17.36831189414766,104.69978213507623,0.08585329384170631,0.007370788063470366,0.3882856808501546,4.239651416122004,0.981063705964828,7.4583407311987535e-155,64.46398045926314,0.9595594757136272,0.7537669974274164,0.6048363314656443
Image540,1,10.791656494140623,1433.437427844429,37.86076369864228,0.007917358525243065,3.9275689565945284,15.877299002795134,128.97095516569198,0.07514765258768302,0.0056471696894391035,0.3591846559730817,4.964327485380117,0.9733342695136808,7.4583407311987535e-155,65.3567809370278,0.960899747215202,0.7979255417669939,0.6637904468412943
Image541,1,4.444610595703125,635.4434390654777,25.20800347241879,0.019494679057800352,6.0611918214749085,38.00961768242725,269.0587172538392,0.11913464279549267,0.014193063114009637,0.4020229551919697,6.065943992773263,0.9543316291050956,7.4583407311987535e-155,71.24796524386043,0.9888864956749612,0.8899334116725421,0.8016937191249118
Image542,1,3.920562744140625,447.55971335676514,21.155607137512387,0.028533772873973337,5.941075172230443,36.86182564186657,342.32070517629415,0.1452678669997921,0.021102753182669288,0.3693344918289859,7.6282820705176295,0.9352206006413372,7.4583407311987535e-155,71.09609855305214,0.9888756940169784,0.7009249743062693,0.5395569620253164
Image543,0,10.986724853515623,513.3386902326118,22.656978841686104,0.11715784345950205,2.456612733578201,6.3505467302408265,89.07587878787882,0.3043480077567916,0.09262770982552808,0.5789568512987933,3.2992727272727267,0.9541720769238689,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image544,1,7.346405029296875,739.0670005339537,27.185786737447074,0.0031276120798494045,4.5212599534531055,22.085189436580247,84.01485943775101,0.046745331813498665,0.002185126046354089,0.3603069251180293,4.795582329317269,0.977179916005825,7.4583407311987535e-155,65.64477102204212,0.9665774085636656,0.7336290112183668,0.5793160280181294
Image545,1,10.957656860351562,649.4544863076874,25.484396918657644,0.05727473385494008,3.077001197662509,10.755556756094704,140.94255156608102,0.2087157469357916,0.0435622630189654,0.4643505656568404,4.881130634071812,0.9469878723453556,7.4583407311987535e-155,69.903040703225,0.9830317705715312,0.8240698208543867,0.70078125
Image546,1,15.5970458984375,1183.1914979856801,34.397550755623286,0.004788782574668292,3.18339077601548,11.323472221581433,141.52482439335887,0.05820796518028685,0.0033881672104294864,0.3349246066986487,6.323834610472543,0.9620428762025696,7.4583407311987535e-155,66.69328476006959,0.9680438062820927,0.854022570076447,0.7452350698856417
Image547,1,17.031326293945312,1257.5759352806472,35.46231711663307,0.0019457946563225079,3.0127212984069365,10.076346467336196,106.8296037296037,0.036832623436064686,0.0013566421491829413,0.3109889793507728,6.108547008547009,0.9663345567364794,7.4583407311987535e-155,66.91547872951521,0.9673658278440874,0.8836996336996337,0.7916324856439705
Image548,1,17.294830322265625,1289.928881281019,35.91557992405272,0.0019426162388114351,3.0566914891189443,10.470749702208328,109.19334719334721,0.03679669251429814,0.0013539965799918045,0.3127334498750015,6.202664202664202,0.9669728861024796,7.4583407311987535e-155,66.45619433960415,0.9630767241178207,0.8675113405287033,0.7660220994475138
Image549,1,19.41465759277344,1384.499922335656,37.20886886665135,0.003297225711320482,2.980959630458121,10.125736745888616,117.90925480769232,0.04809196794660886,0.002312837380977655,0.32010612167352304,6.341813568376068,0.9671256617467888,7.4583407311987535e-155,67.15567579571695,0.9642440536797866,0.8858996676689349,0.7951704545454545
Image550,1,13.023849487304688,1099.0403526653104,33.15177751894022,0.0012219233662572994,3.4012234002209403,12.804003498449733,119.51145552560648,0.029119687790542487,0.0008479562170186694,0.2831475482155624,6.45125786163522,0.9549152726629416,7.4583407311987535e-155,68.19154508580104,0.9729935864067532,0.8417827298050139,0.7267917267917268
Image551,1,5.851043701171875,570.745090580133,23.89027188167044,0.0020348356332052795,4.729000734658866,24.118165607772298,72.96578249336868,0.03759660401040215,0.001413504633114987,0.2764579132343737,5.6946949602122015,0.9583474983529842,7.4583407311987535e-155,70.24499582265334,0.9851842543488382,0.781750924784217,0.6417004048582996
Image552,0,8.400314331054688,403.2213105400682,20.080371274955755,0.14321495537944004,2.980112567223744,9.682623471875408,70.22879999999999,0.3391592556750573,0.11502900071005888,0.593217740009256,3.1591384615384612,0.9640402254783448,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image553,1,7.1078643798828125,614.6921080856503,24.79298505798869,0.01039826316680855,4.331255996808889,20.93579469872247,110.2338047843548,0.08634242420301541,0.007455014217253463,0.3635486109598332,5.3610965601536575,0.9648662332115828,7.4583407311987535e-155,65.74807685979466,0.968184733498251,0.6774506632157877,0.5122309197651663
Image554,1,13.140396118164062,985.1803698099903,31.387583051423224,0.03563430623493618,3.3120916843858588,12.50368421638312,114.13583673469392,0.16284184880362498,0.02651746772178266,0.4569040878889945,4.851428571428571,0.9715225670002948,7.4583407311987535e-155,70.45872943419783,0.9816665779156096,0.9508961095730728,0.9063888888888888
Image555,1,8.2763671875,826.4895731102442,28.74873167828877,0.012652345462876156,4.164920744901183,18.75948785514289,120.33304408191601,0.09557894561413427,0.009135334844709641,0.37518426887874656,5.551718153418952,0.9715221568157956,7.4583407311987535e-155,68.21454396471684,0.9747371957088438,0.9107565945348286,0.8361368909512761
Image556,1,6.27984619140625,704.9698219758803,26.55126780355093,0.02268230511062471,4.8006159806923785,24.55012903938559,112.54157359146187,0.12896807036765914,0.016632763174357478,0.41554242035232863,4.9272772400099285,0.9766915059008332,7.4583407311987535e-155,67.0134657154283,0.9716837282761472,0.860093896713615,0.7545304777594728
Image557,1,4.751998901367188,546.5931480082102,23.379331641606232,0.00730994580204872,5.433587750792083,31.110189853127647,111.3803220035778,0.07200663334220615,0.005184955245278914,0.3761146190614415,4.892307692307694,0.9662015960407194,7.4583407311987535e-155,66.43063249524423,0.9720258954179348,0.8036866359447005,0.6718027734976888
Image558,1,2.879135131835937,337.6496318243518,18.375245082021404,0.0014383228818461546,7.148908916640048,54.95294023227937,169.25333333333333,0.0315966312672414,0.0009983471074380167,0.22012240284867202,8.701818181818183,0.937068820555082,7.4583407311987535e-155,68.61695615249931,0.9808345248517988,0.6903187011425135,0.527089072543618
Image559,0,12.37939453125,692.9827660139197,26.324565827643195,0.10989925054854087,2.5541499102251626,6.817647562941878,100.17220639442863,0.2941814540005713,0.08654272787789022,0.5516022641063785,4.004558404558405,0.963013699798702,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image560,0,7.12054443359375,437.8148447426957,20.92402553866477,0.11260252561088654,3.4352525352447567,12.175429302179813,140.79915514592932,0.2981000677746762,0.08886365040726653,0.5400133620591276,5.056643625192011,0.9472374854352787,7.4583407311987535e-155,Exaclty Same,1.0,1.0,1.0
Image561,1,17.256668090820312,1336.1885433366342,36.55391283209821,0.005720832340807525,2.6047762377422843,6.968229801057049,75.51830785638109,0.06321754052135453,0.0039964574295691035,0.4747629678832392,3.4918236757909704,0.9589144459923478,7.4583407311987535e-155,64.31426383217837,0.9490865185979408,0.733423025177782,0.5790591805766313
Image562,1,21.134674072265625,1495.2453152142623,38.66840202561082,0.02136551942297027,2.312736836143701,5.554378298976514,105.64233241505968,0.12441583536260235,0.015479300088974175,0.5268405274944779,3.613865932047752,0.9664156648453041,7.4583407311987535e-155,62.362433045408466,0.9228524898465138,0.6986415303576379,0.5368555602897316
Image563,1,17.787216186523438,1372.7825866785604,37.05108077611989,0.009717704763352887,2.5412940236834194,6.609673342747059,78.52635593220339,0.08282208636036402,0.006859497989083598,0.5131055627408121,3.228898305084746,0.9648352216338042,7.4583407311987535e-155,63.65599313905071,0.9431304188558745,0.7617360496014172,0.6151645207439199
Image564,1,16.695281982421875,1315.920453831927,36.27561789731399,0.011556629973621498,2.604385125381385,6.912030859532878,72.96765670553938,0.09040336671700533,0.008172768713769348,0.5319443802585194,2.9224672011661808,0.9645139277045304,7.4583407311987535e-155,64.47046730859319,0.9531361398458804,0.7778884462151394,0.6365118174409128
