Image,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,PSNR,SSIM,MSE,DC,Class
Image368,4.18321228027344,810.698440602926,28.4727666482013,0.95553761619364,6.73078540741172,46.4383547958586,125.160529986053,0.973954941434272,0.948588227944237,0.982255457478485,0.755404463040446,0.93240596851921,7.45834073119875E-155,103.185393963894,0.928016164283458,0.0515625,0.483118691263488,1
Image369,0.173294067382813,40.9718715602771,6.40092739845384,0.998140121097792,36.9193868270048,1364.03520109947,27.0865062761506,0.998919135384251,0.99783943903682,0.999213241728324,0.116039051603905,0.710683480585269,7.45834073119875E-155,101.157924609787,0.904394501776057,0.082239583333333,0.019863438857852,1
Image370,0.014495849609375,3.44254396597171,1.85540937961726,0.999819951278589,127.990551090799,16382.5327102158,3.93350767085077,0.999895398401442,0.999790807744379,0.99993026622932,0.016562064156207,0.499965130219416,7.45834073119875E-155,102.207529058247,0.924321060991353,0.064583333333333,0.002145922746781,1
Image371,2.73710632324219,554.51387128713,23.5481182111678,0.972383421256377,8.58176640670875,75.0916188197726,51.8968619246862,0.983874150029234,0.968008343095748,0.989301813602698,0.341806136680614,0.9590311527039,7.45834073119875E-155,62.3266229447879,0.947293035130098,0.038055555555556,0.445063291139241,1
Image372,0.03790283203125,8.55759351061715,2.92533647818796,0.999489905861747,77.1705736761678,5956.2150206796,10.6382147838215,0.999703633364969,0.99940735456312,0.999773365341455,0.04721059972106,0.455976223625178,7.45834073119875E-155,59.1415720854495,0.909686554197645,0.079236111111111,0.004797208896642,1
Image373,5.95307922363281,1087.02239389591,32.9700226553745,0.935138378651284,5.4337536655218,30.6026753336312,125.90679916318,0.961856866709635,0.925168632036476,0.97428589360405,0.826743375174337,0.949275982175168,7.45834073119875E-155,62.1385705161658,0.940279676810443,0.039739583333333,0.64417845484222,1
Image374,5.01541137695313,904.89006809565,30.081390727419,0.943731851369982,5.90652138646685,35.9975381452671,129.685285913529,0.966964860828134,0.935021042076372,0.977245058663935,0.828207810320781,0.937244315851812,7.45834073119875E-155,63.3671374488183,0.949196520590445,0.029947916666667,0.673109721432632,1
Image375,4.78489685058594,822.047761278554,28.6713752945085,0.945057657428934,5.88372150857175,35.6145942898942,69.1721059972106,0.967750593766654,0.936541211735711,0.981187208431894,0.486785216178522,0.963153806408808,7.45834073119875E-155,66.1781509397762,0.969148052721798,0.015677083333333,0.79721536043117,1
Image376,4.28410339355469,703.872429970543,26.5305942257339,0.943967662783185,6.15898610299456,39.4006557972987,164.331555090655,0.967104605097814,0.935291317201399,0.975410932355127,1.20648535564854,0.897772170671985,7.45834073119875E-155,64.2520874685638,0.952793603883945,0.024427083333333,0.675432525951557,1
Image377,27.6048736572266,2391.4630228517,48.9025870772876,0.561938979058633,1.41988060860675,3.14205143991907,162.348884239888,0.718944253519402,0.51688083966857,0.811102427842273,2.68716875871688,0.970086813874513,7.45834073119875E-155,54.345373660013,0.718837109824352,0.239079861111111,0.221141338159606,1
Image378,0.047286987304688,8.14301623933079,2.85359707024849,0.999279874622736,60.3654956841438,3646.78447463542,6.02956764295676,0.999581593074804,0.999163361213963,0.999624256130858,0.036366806136681,0.675956999745139,7.45834073119875E-155,68.3950355775274,0.982759048418793,0.009409722222222,0,1
Image379,0.046112060546875,8.7097133615207,2.95122235040342,0.99927987966522,64.0089414327094,4099.2823922888,9.86331938633194,0.999581594823166,0.999163364709224,0.999661739472329,0.052754532775453,0.504412066307928,7.45834073119875E-155,80.1720034352384,0.998020650224539,0.000625,0,1
Image380,0.054931640625,9.42487029009499,3.06999516124944,0.99918987180636,55.9414004443661,3134.07761376517,5.83361227336123,0.999529292047796,0.999058805661568,0.999598489301443,0.03626220362622,0.729127836278282,7.45834073119875E-155,82.512835495572,0.999010324258528,0.000364583333333,0,0
Image381,1.03221130371094,193.341575774786,13.9047321360314,0.987933241674835,13.5401963959856,186.066894274023,43.5728730822873,0.992974317191466,0.985997994601859,0.994512563805949,0.277545327754533,0.901362629560596,7.45834073119875E-155,62.6729233612336,0.951733385354757,0.035138888888889,0.256429096252755,1
Image382,2.09947204589844,427.310827283561,20.6714979448409,0.976813162768927,9.85630138466582,98.9102226390225,129.102649930265,0.98647184915861,0.973126709182408,0.989186031122134,0.738075313807532,0.867752779096035,7.45834073119875E-155,60.0005102225564,0.917884154718503,0.065017361111111,0.264677007657569,1
Image383,12.4565582275391,1654.07873828429,40.6703668324283,0.825945983543219,3.13087301640456,11.0370960563575,138.825174337517,0.895354985190122,0.801660549504803,0.92583696770821,1.63413528591353,0.963196781140939,7.45834073119875E-155,63.7128706848999,0.942231907996766,0.02765625,0.83855275159623,1
Image384,1.74749755859375,295.219803584521,17.1819615755746,0.977378346962395,9.7838475834669,96.8953734534416,79.9424337517434,0.98680302484379,0.973780209840854,0.990063733819834,0.527196652719665,0.881470229880715,7.45834073119875E-155,61.4326649087961,0.932336440539737,0.046753472222222,0.332920485509041,1
Image385,0.068603515625,11.8620637247805,3.44413468447162,0.998919893837574,50.2063015744885,2522.45696143598,10.3429916317992,0.999372393376751,0.998745180643575,0.999554733238641,0.060320781032078,0.61841716344932,7.45834073119875E-155,62.0354523694507,0.949376020629114,0.040694444444445,0.021702838063439,1
Image386,0.037460327148438,7.07415616604067,2.6597285887926,0.999489894461504,71.0056722124353,5043.77131200636,4.9123779637378,0.999703629412634,0.999407346660792,0.999777468826706,0.026569037656904,0.696108750061689,7.45834073119875E-155,61.688401434174,0.946603073166183,0.044079861111111,0.003923107100824,1
Image387,1.88145446777344,257.227777163338,16.0383221430216,0.970216727981337,8.4959268340723,73.612207841796,61.3326708507671,0.98260176555859,0.965506229678859,0.987045785231867,0.520850767085077,0.895623816347861,7.45834073119875E-155,61.4715427050361,0.936491467295075,0.046336805555556,0.384881309057386,1
Image388,5.23899841308594,631.699483452576,25.1336325160645,0.910505764598117,4.66141568785033,22.7306038756894,155.583821478382,0.947114418811912,0.897025722321427,0.963715916523247,1.39986052998605,0.892115767583747,7.45834073119875E-155,62.9224215723611,0.933102616370363,0.033177083333333,0.689923738439072,1
Image389,0.051300048828125,8.21045904700077,2.86538985951315,0.999189883425877,55.8454300194862,3119.78570539233,5.30624128312413,0.99952929607684,0.999058813715864,0.999691430844522,0.033542538354254,0.717172420669068,7.45834073119875E-155,62.5025074411944,0.951371541666018,0.036545138888889,0.019562179785748,1
Image390,4.558837890625,552.823138579959,23.5121912755906,0.923367417839815,5.1101766872895,27.5522431496131,78.2085774058578,0.954831700756748,0.911703576770024,0.968073882973334,0.830543933054393,0.938039108526782,7.45834073119875E-155,64.7244348938301,0.958758362833021,0.021909722222222,0.667719852553976,1
Image391,0.984390258789062,151.020215687896,12.2890282645902,0.985514303030107,12.7148320545894,166.328545936364,35.3422942817294,0.991562179944928,0.983195556697138,0.992880582703223,0.325069735006974,0.897572014375241,7.45834073119875E-155,68.3472228580675,0.979275228379317,0.009513888888889,0.609129814550642,1
Image392,0.04541015625,7.55023948196322,2.74776991066632,0.99927987352654,60.8381765905821,3721.74108001186,5.24609483960948,0.999581592694725,0.999163360454124,0.999618894037767,0.03594839609484,0.695927481969194,7.45834073119875E-155,70.3568374921785,0.98777562053538,0.005989583333333,0.094488188976378,1
Image393,0.246383666992187,43.942304820921,6.62889921637982,0.996880831886233,27.3662488391066,763.379893198556,13.5320083682008,0.998186905575931,0.996377098463252,0.998529782947677,0.084832635983264,0.865230533909967,7.45834073119875E-155,68.5086892175731,0.982119818123106,0.009166666666667,0.258426966292135,1
Image394,2.10601806640625,298.888408656014,17.2883894176414,0.968910435906375,8.2545996607161,70.2866233727952,45.6781380753138,0.981834426919024,0.963998841883408,0.98614943644587,0.419839609483961,0.933098360380051,7.45834073119875E-155,68.676391320072,0.981546014148566,0.008819444444444,0.79265306122449,1
Image395,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,70.9062926068237,,0.005277777777778,0,1
Image396,0.028289794921875,4.03398436645875,2.00847812197663,0.9994598937412,70.9916070027786,5041.09774384283,3.5157949790795,0.999686196725055,0.999372491922605,0.999773369873908,0.02489539748954,0.618591475908577,7.45834073119875E-155,69.1169015875386,0.986322420197201,0.00796875,0.053608247422681,1
Image397,0.966659545898438,137.734901569294,11.7360513619059,0.985335634073355,12.0991868412817,147.525371798403,31.7661785216179,0.99145772589565,0.982988422238173,0.994067655227439,0.250139470013947,0.89905533433127,7.45834073119875E-155,66.2852693587907,0.974522675808862,0.015295138888889,0.500849858356941,1
Image398,1.66529846191406,345.956864258326,18.599915705678,0.983306619932182,11.1666571984217,126.238790463743,38.6428172942817,0.990272189428868,0.980639009156245,0.993205726103398,0.254672245467225,0.951109924456632,7.45834073119875E-155,64.5391706932934,0.966794564347719,0.022864583333333,0.443128964059197,1
Image399,2.66172790527344,573.744856404901,23.9529717656265,0.974910217228104,8.9530723327339,81.3449894131186,47.2291492329149,0.985356293124574,0.9709270244002,0.991457517243109,0.303138075313808,0.963966574311094,7.45834073119875E-155,64.0707273044784,0.963492175020202,0.02546875,0.522305437968089,1
Image400,3.43267822265625,661.106519591157,25.7119917468709,0.963104122653322,7.57698321053228,59.5820088961083,55.847489539749,0.978417974132343,0.957301732105238,0.986652965772188,0.43057880055788,0.963017398375643,7.45834073119875E-155,66.3149479126881,0.972564233759949,0.015190972222222,0.728682170542636,1
Image401,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,inf,,0,,0
Image402,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,81.263448129489,,0.000486111111111,0,1
Image403,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,73.6667696825927,,0.002795138888889,0,1
Image404,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,64.6799265952115,,0.022135416666667,0,1
Image405,0.428482055664063,64.9318507478771,8.05803020271562,0.993765277915181,19.0502969791746,370.466745535628,15.4129358437936,0.996373829587979,0.992760808287816,0.997255964998868,0.119037656903766,0.896114929295368,7.45834073119875E-155,66.5810300907885,0.978446325948744,0.014288194444445,0.312447786131997,1
Image406,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,77.6732287030724,,0.001111111111111,0,1
Image407,0.040283203125,7.59855307475664,2.75654731045136,0.999429887868934,68.4551028906928,4689.50659796833,6.03294979079498,0.999668762137286,0.999337633993093,0.999676655196894,0.033298465829847,0.652543840561378,7.45834073119875E-155,65.2273653305808,0.9716506563418,0.019513888888889,0.024305555555556,1
Image408,24.1985778808594,1912.13694596778,43.7279881308045,0.564832730829185,1.52224316915195,3.63095805210209,152.778242677824,0.721021461707226,0.519871948242424,0.811829733250018,2.76725941422594,0.96480319607506,7.45834073119875E-155,54.1865300277038,0.698068475512267,0.247986111111111,0.191624221844935,1
Image409,0.055282592773438,11.1266244116277,3.33565951674144,0.999279882295972,60.3414763400595,3642.92068562014,8.28985355648536,0.999581595735354,0.999163366532838,0.999690048401531,0.042259414225942,0.673949249065955,7.45834073119875E-155,61.6053857229446,0.933572573834428,0.044930555555556,0,1
Image410,3.8228759765625,600.110232831503,24.4971474427433,0.945583371483187,6.39252648142348,42.4632497603812,192.903730822873,0.968063167854686,0.937146296956849,0.97476000854963,1.44445606694561,0.859254125100213,7.45834073119875E-155,62.7443158426371,0.934144703618412,0.034565972222222,0.548013620885357,1
Image411,2.76808166503906,371.974002838988,19.2866275652066,0.955808119352184,6.89852239375447,48.7865873801812,98.2752092050209,0.974113576169669,0.948897259278062,0.983056228027246,0.788249651324965,0.884329532395044,7.45834073119875E-155,63.2528428310105,0.949237989042725,0.030746527777778,0.449144634525661,1
Image412,3.08018493652344,415.752876536824,20.3900190420908,0.951413881582794,6.51861486303163,43.4665366456499,107.606973500697,0.971515978070624,0.943843295646522,0.981019900762427,0.856589958158996,0.886677289738442,7.45834073119875E-155,63.9567787242644,0.955491581029709,0.026145833333333,0.59142702116115,1
Image413,0.045120239257813,7.02071263211201,2.64966273931457,0.999249882782111,58.7188218366558,3449.20675341511,5.02782426778243,0.999564162667865,0.99912851528991,0.999653384704679,0.032845188284519,0.686598688351097,7.45834073119875E-155,64.1453758390771,0.964227963005153,0.025034722222222,0.025675675675676,1
Image414,0.060714721679688,9.30450686378117,3.05032897632062,0.99891988572592,50.3197529128582,2537.85678406529,7.88064853556485,0.99937239056358,0.998745175020764,0.999456347980307,0.053661087866109,0.629343598892463,7.45834073119875E-155,67.4548778006715,0.978924179237691,0.011684027777778,0.005908419497784,1
Image415,0.162567138671875,23.0824016800652,4.80441481140682,0.997180621745406,29.5518779841996,874.904913451371,12.8225244072524,0.998361250092609,0.996725185686476,0.998644426368955,0.095432357043236,0.756890225919734,7.45834073119875E-155,74.7659283128307,0.994469856041392,0.002170138888889,0.517374517374517,1
Image416,0.10150146484375,12.5969093511958,3.54921249732892,0.997870200961034,35.2687788660521,1257.33045751076,8.61820083682008,0.998762220819869,0.997525973737038,0.998941528332021,0.07479079497908,0.700594730322542,7.45834073119875E-155,117.578720902197,0.994539197044045,0.001875,0.28,1
Image417,3.87031555175781,484.756786347313,22.0171929715691,0.9375412507637,5.61570406520952,32.768017613828,58.8126569037657,0.963286691103527,0.927921249257181,0.975728081779243,0.615794979079498,0.946870711431342,7.45834073119875E-155,109.652210430058,0.975404408998683,0.011631944444445,0.852357866901719,1
Image418,1.26390075683594,179.128532591391,13.3838907867403,0.980834589546098,10.5241803844439,111.706770022994,42.1375523012552,0.988826008885582,0.977776875848588,0.994222538784548,0.312273361227336,0.897035665871079,7.45834073119875E-155,102.988148355777,0.928929574425672,0.053958333333333,0.271448663853727,1
Image419,0.0181884765625,2.70971212681616,1.64612032574054,0.99966993375272,90.4951012759856,8190.24228538556,2.32228033472803,0.999808235266694,0.999616507307101,0.99989540220094,0.015585774058577,0.624947691449296,7.45834073119875E-155,102.524708567687,0.925468527640462,0.060034722222222,0.004605641911341,1
Image420,0.004547119140625,0.677497571890854,0.82310240668513,0.999909974159351,181.012052912677,32766.2422119696,0.774093444909344,0.999947699200697,0.999895401136768,0.99996513406698,0.005195258019526,0.499982565640364,7.45834073119875E-155,102.833051208869,0.930414130059204,0.055920138888889,0.001240310077519,1
Image421,4.83108520507813,733.750469356144,27.0878288047629,0.937069906853411,5.52501180885462,31.7311175851326,64.9880753138075,0.963006868546363,0.927382228867472,0.9732866509015,0.590655509065551,0.961213477800633,7.45834073119875E-155,67.513347649231,0.975667736583553,0.011527777777778,0.859083191850594,1
Image422,0.384750366210937,71.7182728707811,8.46866417274774,0.994903437471664,21.9830800680309,484.285680349112,41.846129707113,0.99703636821144,0.994081519536257,0.997807278249018,0.229358437935844,0.744645265300106,7.45834073119875E-155,61.1804887551249,0.939993535766482,0.049548611111111,0.086427656850192,1
Image423,4.07859802246094,607.499772407646,24.6475104707889,0.94431861310031,5.95504657840761,36.5841983974261,92.1250348675035,0.967313215109434,0.935694856125349,0.976917631982385,0.73626220362622,0.933597281559961,7.45834073119875E-155,65.4574563960057,0.967108742866262,0.018506944444445,0.764887516541685,1
Image424,0.028732299804688,5.41037514578147,2.32602131240913,0.999609908085955,80.96095969641,6556.82672302841,3.66624825662483,0.999773362747359,0.999546776859162,0.999807430707037,0.019944211994421,0.70345191247414,7.45834073119875E-155,61.7452177763299,0.949305046065384,0.043506944444445,0.007917656373713,1
Image425,3.95985412597656,533.291219590919,23.0930989603154,0.940969717183309,5.78717853186089,34.8939722869054,49.0602161785216,0.965325388187866,0.931853105080054,0.97434173766046,0.541910739191074,0.959715482471475,7.45834073119875E-155,70.3317336950025,0.985852888807013,0.006024305555556,0.910636106103528,1
Image426,1.77507019042969,311.765227847428,17.6568748040934,0.97791396065511,9.90405049583717,99.3130937514754,82.8850418410042,0.987116793306323,0.974399563627358,0.990294818626812,0.531694560669456,0.883629784799613,7.45834073119875E-155,64.1303431317209,0.959469174349198,0.025121527777778,0.475914523723289,1
Image427,0.071304321289063,15.142142423284,3.89129058581905,0.999099877650878,54.5668955995971,2978.85044866278,12.4734309623431,0.999476992997428,0.99895425953118,0.9995987359418,0.059449093444909,0.639503589762335,7.45834073119875E-155,62.7269005017301,0.954507953095769,0.034704861111111,0.02153695545766,1
Image428,2.48606872558594,336.252663169638,18.3371934376457,0.960588893208145,7.43299364080697,57.469333783613,64.2946652719665,0.976935935810696,0.95440382267832,0.982016803090758,0.638389121338912,0.916289556861931,7.45834073119875E-155,68.4514906226989,0.97788553928244,0.009288194444444,0.78172174622603,1
Image429,1.56320190429688,236.875515847097,15.3907607299671,0.978538856448118,9.82373701103312,97.9361717770204,31.1639470013947,0.987482813479275,0.975122306916944,0.99049319345765,0.268340306834031,0.942412584707004,7.45834073119875E-155,78.0265083264898,0.996732002925826,0.001024305555556,0.956713132795304,1
Image430,18.1022033691406,1528.54152606938,39.096566678794,0.660863369338199,1.84508238967686,4.4288525681347,250.333089260809,0.788110292089341,0.621117832497146,0.865858540475798,3.04881450488145,0.927998520103588,7.45834073119875E-155,55.3041577212479,0.754271303458749,0.19171875,0.065973103273281,1
Image431,1.30842590332031,247.180580552192,15.7219776285362,0.985006875126611,12.1669661948188,151.636088307428,41.9701185495119,0.991265796771538,0.982607879849111,0.992994924223432,0.295397489539749,0.925682759882457,7.45834073119875E-155,62.3029125411138,0.95050059750095,0.038263888888889,0.287653522947641,1
Image432,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,62.890721104466,,0.033420138888889,0,1
Image433,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,78.2531481728492,,0.000972222222222,0,1
Image434,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,inf,,0,,0
Image435,14.3246307373047,1411.54447323359,37.5705266563245,0.750043292567372,2.3772252127178,6.68931102410226,184.96970013947,0.84716502700695,0.717688582983686,0.904906988114868,2.10428870292887,0.942474391617307,7.45834073119875E-155,56.5505310188996,0.815286536194401,0.143888888888889,0,0
Image436,0.19879150390625,34.5860676414013,5.88099206268818,0.997300510777431,30.0712735060269,921.534851502156,13.501290097629,0.998430975356766,0.996864412551863,0.998699598198895,0.091562064156206,0.829162211731514,7.45834073119875E-155,63.8345142653192,0.959060957481923,0.026892361111111,0.089359200470312,1
Image437,3.58296203613281,404.552514760009,20.1134908645916,0.933851997812498,5.55064526138954,32.1379391981872,80.4044979079498,0.961090375796662,0.923694710448969,0.971694081307988,0.87618549511855,0.912963725521167,7.45834073119875E-155,66.3099873812304,0.964285841900028,0.015208333333333,0.803057553956834,1
Image438,0.080459594726563,15.7334497208512,3.96654127935803,0.998949884032615,49.3703754281357,2442.699831091,10.1576011157601,0.999389824467286,0.998780021248752,0.999496734573613,0.054951185495119,0.717466307018395,7.45834073119875E-155,62.368430208367,0.953212758898068,0.037690972222222,0.024269662921348,1
Image439,0.410293579101563,84.7717691526931,9.2071585819238,0.995262724865732,22.4323734744599,504.674802530314,39.8224546722455,0.997245510883595,0.994498608977482,0.997853982775641,0.204218967921897,0.794413548279875,7.45834073119875E-155,63.9510150275737,0.965791062389863,0.026180555555556,0.147058823529412,1
Image440,0.86083984375,163.531370916404,12.787938493612,0.99038412111166,14.9222461208093,225.184208346673,21.2233612273361,0.994403842636796,0.988839002250826,0.995508324924833,0.159728033472803,0.943199192467859,7.45834073119875E-155,66.2167980897521,0.975829965597213,0.015538194444445,0.399731723675386,1
Image441,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,71.0811999284271,,0.005069444444444,0,1
Image442,1.39604187011719,275.899673489088,16.6102279782394,0.984320615795247,11.9301874101381,144.347830654319,68.9716178521618,0.990864845753679,0.981813142550462,0.992413539908996,0.438633193863319,0.890583142799443,7.45834073119875E-155,64.1999285499029,0.957180193267229,0.024722222222222,0.394042553191489,1
Image443,5.94052124023438,1221.78830502032,34.9540885308189,0.94232240253745,5.79817685535028,34.7463059344284,110.267852161785,0.966128176730413,0.933403653872432,0.977209187550023,0.726429567642957,0.960479607126614,7.45834073119875E-155,62.6238500162862,0.945397720951375,0.035538194444445,0.643441909075074,1
Image444,6.94346618652344,1371.33241746673,37.0315057412837,0.930252640576596,5.22959565982721,28.4378911787553,140.416492329149,0.958945229571865,0.919575953318637,0.970060228399248,0.923814504881451,0.955156227305283,7.45834073119875E-155,61.5058486352346,0.931591915126051,0.045972222222222,0.627671541057368,1
Image445,8.31875610351563,1692.17304182866,41.1360309440357,0.919845555314303,4.82427000619093,24.3171988049069,159.165341701534,0.952722995426006,0.907681106013501,0.969179685385969,1.02346582984658,0.958801255131208,7.45834073119875E-155,62.7399554559064,0.943258288459995,0.034600694444445,0.721297720598518,1
Image446,0.173736572265625,32.3972517702823,5.69185837581034,0.997960213397016,32.740488876247,1072.89055960525,8.34201534170153,0.998814540255911,0.997630485826627,0.999417719834255,0.04592050209205,0.887313807009905,7.45834073119875E-155,59.8310689710711,0.92010594694145,0.067604166666667,0.030378486055777,1
Image447,3.76284790039062,545.031618729034,23.3459122488078,0.945639928129077,6.21355109314844,40.324292042565,77.6998605299861,0.968097231342013,0.937212249332071,0.975446056487146,0.771478382147838,0.937577699653092,7.45834073119875E-155,61.4927477359514,0.928622481221532,0.046111111111111,0.558803986710963,1
Image448,0.2342529296875,45.470127342327,6.74315410934134,0.996940878774726,28.7654135650271,828.498178407285,29.8317294281729,0.998221806266874,0.9964467745067,0.998813627802506,0.156206415620642,0.712880481596386,7.45834073119875E-155,59.938335507364,0.921724591849429,0.065954861111111,0.039929239322719,1
Image449,0.3770751953125,58.6698201299296,7.65962271459434,0.994483953432013,20.3530580100375,416.683115442143,19.0228033472803,0.996792237931828,0.993594765601141,0.997404575068627,0.143549511854951,0.858100276525767,7.45834073119875E-155,61.700391429458,0.942517398307804,0.043958333333333,0.111578947368421,1
Image450,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,71.5686233695284,,0.00453125,0,1
Image451,0.863006591796875,121.785636842429,11.0356529866804,0.98715684192954,12.7582335730312,164.031039830935,18.1667015341701,0.992521138458415,0.985098210286789,0.995000902719071,0.153800557880056,0.934711576030768,7.45834073119875E-155,64.112372299931,0.962792858156314,0.025225694444445,0.354509107063527,1
Image452,21.0938720703125,1273.88857848762,35.6915757355656,0.541887877973062,1.28382514073122,2.6750191346179,75.3391910739191,0.704292762291046,0.496028295015552,0.826827001373096,1.74396792189679,0.973923219855104,7.45834073119875E-155,53.5990540754376,0.686797492981259,0.28390625,0.034822640618545,1
Image453,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,70.2083462817893,,0.006197916666667,0,1
Image454,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,73.4561613967745,,0.002934027777778,0,1
Image455,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,inf,,0,,0
Image456,13.6602478027344,1495.36847944914,38.6699945623107,0.766349218535358,2.65520057926898,8.28538616822841,345.449442119944,0.857655090575912,0.735572254390776,0.901836887072879,3.52297768479777,0.898632386470942,7.45834073119875E-155,58.9946884385987,0.840721303126932,0.081961805555556,0.527380118129943,1
Image457,5.09019470214844,767.131674921242,27.6971419991529,0.932358996603311,5.38899040170614,30.4400227726689,82.4300557880055,0.960200938190807,0.921985841702506,0.971916121014211,0.741004184100418,0.952942422376021,7.45834073119875E-155,63.2774348832385,0.951745314228093,0.030572916666667,0.710409472126295,1
Image458,5.78610229492188,935.39282834618,30.5841924586244,0.927742943256226,5.21267284517575,28.4404288240731,117.882566248257,0.957446777103805,0.916704330986463,0.969334199203511,0.964714086471409,0.944806463156204,7.45834073119875E-155,62.4430842920267,0.944650179458636,0.037048611111111,0.679290652239255,1
Image459,3.34242248535156,618.050680343378,24.8606250996104,0.962336271605488,7.34887631421064,54.9860921105779,114.854079497908,0.977965271903789,0.956416073049851,0.986512737273034,0.673988842398884,0.918643935687678,7.45834073119875E-155,61.0559889776832,0.931384978067766,0.050989583333333,0.441953258597758,1
Image460,6.79429626464844,1160.42844561071,34.0650619493156,0.923431063613548,4.87994759572576,24.7860557019854,74.4482914923292,0.954868512909202,0.911773876945431,0.97247637338363,0.582531380753138,0.971900005756043,7.45834073119875E-155,67.7554320055392,0.975067445329218,0.010902777777778,0.888415067519545,1
Image461,0.503921508789063,96.5188560337794,9.82440105216493,0.994214473411262,19.4666888126303,380.020231283464,25.9087168758717,0.99663535064167,0.993282022148645,0.997592156523672,0.144804741980474,0.882521752525653,7.45834073119875E-155,65.1016948533937,0.972065300674635,0.020086805555556,0.229180546302465,1
Image462,0.5855712890625,110.379927238973,10.5061851896382,0.99292729340322,17.9104561953414,321.86518692643,39.6190376569038,0.99588576666012,0.991788460236214,0.996982943436275,0.220746164574616,0.842912377124668,7.45834073119875E-155,66.7477766270163,0.97912164470153,0.01375,0.33889816360601,1
Image463,0.640533447265625,108.340968022039,10.4086967494514,0.991879642527316,16.3222398936447,269.167021012365,17.1202928870293,0.995275502214445,0.990573325308215,0.996136313859017,0.13765690376569,0.930840321569688,7.45834073119875E-155,71.0515551387897,0.989642302823632,0.005104166666667,0.628787878787879,1
Image464,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,inf,,0,,0
Image465,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,inf,,0,,0
Image466,1.29757690429688,194.318950893898,13.9398332448383,0.98047594550183,10.6853429734175,115.208158551963,69.642119944212,0.988616421021081,0.97736242791253,0.992080911265978,0.4860529986053,0.843131138052524,7.45834073119875E-155,68.2299444943978,0.981231087536073,0.009774305555556,0,0
Image467,5.12391662597656,728.136761319139,26.9840093633088,0.922621315846388,5.14092533208763,27.4251891878959,244.228626220363,0.954382615646438,0.910846177048137,0.966946586020509,1.80923988842399,0.853101025164741,7.45834073119875E-155,62.6622079725778,0.931722616403413,0.035225694444445,0.209583171016751,1
Image468,28.3206176757812,3117.46343642622,55.8342496719193,0.620746605445039,1.65202610756877,3.84323492546616,257.939260808926,0.760584887561024,0.578489371186215,0.846312164622082,2.75505578800558,0.963590221127961,7.45834073119875E-155,54.9486480592145,0.74911891568619,0.208072916666667,0.218250603352684,1
Image469,3.00299072265625,580.606612190604,24.0957799664299,0.967403564625809,7.93388605514903,63.8646627869862,119.57869595537,0.980947284727858,0.962257575414957,0.989606747762572,0.64292189679219,0.9098396208642,7.45834073119875E-155,62.5690354219726,0.946726292079243,0.035989583333333,0.491288343558282,1
Image470,1.63949584960938,311.767168951116,17.6569297713707,0.981043003102632,10.7070392354534,115.60664023686,91.114609483961,0.988947981862192,0.978018110829302,0.993670295837886,0.496548117154812,0.872080380661079,7.45834073119875E-155,62.6387267686522,0.949158822217818,0.035416666666667,0.354430379746835,1
Image471,0,0,0,1,,,0,1,1,1,0,1,7.45834073119875E-155,73.1105175456069,,0.003177083333333,0,1
Image472,0.104812622070313,14.2337319900043,3.77276185174791,0.998050104052721,36.3294762406517,1334.5271853482,8.81401673640167,0.998866816406148,0.997734916917352,0.99897514534688,0.068933054393306,0.729004866981233,7.45834073119875E-155,64.9649851749777,0.972705540809129,0.020729166666667,0.078703703703704,1
Image473,1.46131896972656,186.070266533414,13.6407575498362,0.974493203803351,9.44229420022712,92.2321131107754,47.3677475592748,0.985111939689901,0.970445533719599,0.988120609128052,0.480055788005579,0.888567501551032,7.45834073119875E-155,65.3847356208875,0.966722800557613,0.018819444444445,0.582112567463377,1
Image474,1.06472778320313,132.343762451344,11.5040759060145,0.981040799240222,10.8575991049237,120.180433074748,34.2594490934449,0.988947209382047,0.978016582944539,0.990968571745795,0.353417015341701,0.886693219875963,7.45834073119875E-155,65.1054501020661,0.96785004179477,0.020069444444445,0.492982456140351,1
