Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation
1,16.691864013671875,801.1602177564522,28.30477376267919,0.031413759648485064,2.299701121823776,5.789290019528352,50.02305054253105,0.1521044234810306,0.02313575564249669,0.54395189658827,2.8248720975993704,0.9736596677018136
1,14.022552490234375,734.6054810511251,27.103606421491683,0.037095871105853724,2.5588266699136284,7.1726072592908325,66.90324464633355,0.16593986100988656,0.027536037471980468,0.5317607730640608,3.3007787151200514,0.9679954432885428
1,4.52496337890625,397.5642299913608,19.939012763709254,0.016490720003772184,4.8056986014394525,23.80822449834897,112.94070921985815,0.10913121575608783,0.011909622252401796,0.4394852571188349,4.289929078014183,0.9507396043582568
-1,15.951751708984375,838.3674297760077,28.954575282259068,0.11526962686631692,2.2328353292196517,5.386628636094043,93.33323412698412,0.30198087196194345,0.09119244703089567,0.5400860814702355,4.006448412698412,0.9674669558619235
1,8.908523559570312,694.8020889815587,26.35909878925224,0.001704232517693614,3.984128102405773,18.104213593691128,199.0754273783113,0.03442319591425707,0.0011849564169513248,0.3113211063802889,7.415242072295446,0.932297787176804
1,8.778671264648438,821.6923353302011,28.66517635267924,0.00125265448095258,4.3539723579420535,21.26793624426832,165.2021841794569,0.029504683509341725,0.000870526348986422,0.2769860835939537,7.337662337662338,0.9628634113297364
1,9.098587036132812,957.667449215274,30.946202500715238,0.0008613002209040446,4.295846944412057,20.23198730239129,140.59154929577466,0.0244451968170631,0.000597567647424952,0.2629567046175377,7.170880705922282,0.9692426574301299
1,10.834976196289062,1093.7292591812304,33.07157781511536,0.001508615724440516,3.902791931698764,16.743299327509135,118.89663742690058,0.032386423463329116,0.001048880424746075,0.2807357216296512,6.66593567251462,0.9693454469409241
1,5.5771026611328125,674.1929779139182,25.965226321253553,0.0014464528618335685,5.4369726326707575,31.85839647990221,118.87436868686869,0.031713668137894974,0.0010057567467605347,0.2739327969655431,6.799873737373737,0.9716220413992992
-1,6.74072265625,416.8492625819927,20.416886701502573,0.21855057950372475,3.53623002158166,13.145615255801694,76.27122254998359,0.4262169488282721,0.1816608874684819,0.6438764680010522,3.071288102261553,0.9721712403199428
-1,10.027938842773438,573.4825781058249,23.947496280526384,0.14312884478088006,2.9170131057203696,8.96534212050889,68.58892307692308,0.3390717771492804,0.11496967005917128,0.5952326772564661,3.285907692307692,0.9752742717621954
-1,12.985122680664062,680.9050413798353,26.09415722685512,0.1156892012852041,2.485130835430746,6.621444755488203,75.91552410437859,0.3026040638305796,0.09156921944678148,0.5512377724898759,3.7513268465280847,0.9709254764069976
1,3.50445556640625,282.7480385622007,16.815113397244776,0.009292246345672349,6.276086586690007,43.89036283603728,202.07020585048755,0.08138999551749097,0.006624331370337201,0.36991737482745374,6.399133261105093,0.9462842040999032
-1,12.637924194335938,841.6805485293837,29.0117312225483,0.19755855642929213,2.781470033383424,8.40307032325306,120.55574555403557,0.4035880758015733,0.16288333492921642,0.5961039763227297,3.919972640218877,0.9690517981756324
1,6.021041870117188,621.3632792234888,24.92715946961243,0.006728637160968153,4.992601517057491,27.009915767040386,215.8645436196457,0.06920999231054598,0.004790023035625835,0.3095233423506677,7.742094640053824,0.9556947781265358
1,15.572265625,1532.2010205860715,39.143339415359954,0.0014762798789194347,3.3024410570399074,11.706960724022801,174.41611825453074,0.03208358516461678,0.001029356437015218,0.27939332904593034,7.593601295940063,0.9659060330176876
1,15.064437866210938,1663.3753904578437,40.784499389570094,0.0007626002763934372,3.460913617051152,12.841563630511072,150.13516746411483,0.02300183561692693,0.0005290844417481284,0.2657012754714261,7.136363636363638,0.9708642925111668
1,7.515106201171875,1046.8737222592647,32.355428018483465,0.0010773298882208056,4.796107351605527,23.95020649194029,88.74776918500895,0.02733797809071603,0.0007473650460884697,0.25495403236138525,5.975609756097561,0.9703764224879268
-1,13.599441528320312,858.5328903689792,29.300731908417905,0.08445119437016955,2.6941488920997356,7.6932822354066746,111.27853162897414,0.2561790486320604,0.06562770495802757,0.4796133868484222,4.869747623729925,0.9668308247395048
-1,8.51959228515625,591.1383724903935,24.31333733756832,0.08683484595665751,3.3814927775759083,11.97312590878576,159.8872355501569,0.2599939066006461,0.06759683146946548,0.4617996722439256,5.820629618382427,0.9505570220771328
-1,8.966751098632812,540.3811876116027,23.246100481835718,0.1485321156609119,3.1553024257889306,10.48063609832093,86.79753820033956,0.34580816342616505,0.11958328589217727,0.6253268495119237,3.177985285795133,0.969895237453605
-1,17.10235595703125,862.8408441558771,29.374152654261824,0.1320958302421013,2.1407005119457976,5.0811638439906215,69.7064459198252,0.3249188476102249,0.10557225753235656,0.5547793685695438,3.8524245734935705,0.9763616206322872
-1,7.3026885986328125,444.7526706442188,21.08916002699536,0.2099031850667918,3.49469872786317,13.020571773960528,83.89788830230619,0.41697486469769895,0.1738680377896644,0.6556793732035227,3.027507641011392,0.9689557351847444
-1,17.451568603515625,783.4006403384897,27.989295102565364,0.0562786558325572,2.089540092648735,4.754162941478897,100.81012886365684,0.20646215049319425,0.04262661958627439,0.5222749343875901,4.281968099486349,0.9561529920516968
-1,16.663299560546875,779.6222414143559,27.921716304954394,0.05887711687212668,2.1381912395220617,4.950695232490982,96.56340994414431,0.21118851188663776,0.044600587552892534,0.5505660942999723,3.917315264169948,0.9606178935630998
-1,14.016342163085938,678.9351959860631,26.056384937018088,0.07713369253920023,2.317691635581272,5.695680245753581,82.20132450331126,0.2436216257094405,0.059351496513310724,0.5546926143917745,3.6316821192052977,0.9644195975439576
-1,12.021865844726562,601.2920496589381,24.52125709785161,0.08281769952643571,2.4991197146117177,6.523322958234812,93.05412234824,0.2528435588796688,0.06392986526693656,0.5621754226773281,3.9610977258036075,0.9591719103414024
-1,8.031051635742188,430.1628395647249,20.740367392231146,0.09044556363929893,3.07227598503733,9.733321845999502,104.82127933140472,0.2648867525680699,0.07016499168605787,0.5539955351853125,4.529893924783028,0.9519507300460532
-1,4.27655029296875,244.06638047155118,15.62262399443676,0.1144520362292636,4.232762167842515,18.57820862932316,152.0194378775939,0.3007626149473304,0.09045815054995614,0.5241508443217933,5.577882847386394,0.9270631493185116
-1,7.44573974609375,523.7757129540821,22.88614674763059,0.1990813215932956,3.441854407984755,12.166509449495098,76.89508758568164,0.4048782752388825,0.1639264177604123,0.6808238058930483,2.4516374714394518,0.97797526755131
1,15.207794189453125,1567.0635364380664,39.58615334227445,0.0024046946055449924,3.5546499771777516,14.187810840516505,120.38570813603098,0.04097221300792026,0.0016787222387663902,0.3476729969675474,5.464485578992681,0.9771082014041216
1,15.784576416015625,1557.8922566947788,39.4701438646324,0.002579240841983917,3.518314601286679,14.061843572573993,96.03946834415585,0.04240239997651355,0.0017979635237682363,0.3519558845790504,5.236505681818182,0.980724953837288
-1,11.54925537109375,524.0528160100714,22.892199894507108,0.06837288619154132,2.373091622226045,5.816108185289438,66.04878372108439,0.2275704629390613,0.05178831560229866,0.6251472324525102,2.4881023397627096,0.9578623585009548
-1,6.922943115234375,443.8542890943788,21.06784965520636,0.21856719899724272,3.556180638468573,13.290976659157016,79.37053425106521,0.4262304529237578,0.18167239899959173,0.6468087791193098,3.1045558833169453,0.9729630253391176
-1,10.368667602539062,620.0972297900644,24.901751540605826,0.14296659120494765,2.931194477382757,9.03344061234074,73.26732307692308,0.3389046944978225,0.11485639195266242,0.5945367888376833,3.3506461538461534,0.9757554368636948
-1,13.5145263671875,738.0188576852779,27.166502492689013,0.11572440527765973,2.4660542361434628,6.467999559699845,80.48684210526318,0.30264424107008603,0.09159353665288836,0.5477311873481219,3.7927908005307382,0.9715760318680219
-1,17.393051147460938,882.6665544316762,29.70970471801557,0.1130223023884783,2.1887652428913564,5.319591716280279,100.70272199910757,0.2989147743805997,0.08935004234300484,0.5440723915382668,4.222311468094601,0.9654821810806518
1,10.257232666015623,1178.5010116389687,34.32930252188309,0.0010857609099906023,3.9941943818345305,16.963676537069905,164.4661680911681,0.027452275977627345,0.0007536274563518155,0.3183009369493788,6.1648860398860394,0.956763501682826
1,12.366897583007812,1483.4132912211508,38.51510471517831,0.009411604742507488,3.774513943809641,15.118386638698995,266.0462102000563,0.08219590255943733,0.006756166397560518,0.3601535622692254,6.874894336432798,0.9608009090091448
1,10.994415283203123,1466.865921160452,38.29968565354617,0.0016564019483939175,4.042915954342661,17.122452530017927,65.17301587301587,0.03391493506716068,0.0011502228206097251,0.32752828299766723,4.882936507936508,0.9830714646423148
1,12.98583984375,1610.5540972126764,40.131709373171184,0.002042918285694459,3.691717112578429,14.390334678294568,72.47621283255086,0.03774130745204687,0.0014244062881899285,0.34037732662079634,4.916901408450705,0.9839385190459201
1,13.14678955078125,1574.1311795096815,39.67532204670407,0.008284912356416842,3.633080675358937,14.016655972712462,85.8926241134752,0.07696123726033659,0.0059230320406418215,0.371642293411492,4.9924822695035465,0.98502673891512
1,4.099639892578125,469.7858332551819,21.67454343821761,0.04077186379636562,5.91115220633612,37.27311600517727,224.68111346018318,0.17485086775198305,0.030572825953621468,0.38335820309468505,6.217406624383368,0.9594296172983882
1,10.894241333007812,811.4028873239495,28.4851344972066,0.002553612093366623,3.211128019674056,10.803947209398856,114.03229974160207,0.04214899192951595,0.0017765375206744004,0.356144133953067,5.62943387361992,0.9415704681329397
-1,20.939208984375,1123.7059821287194,33.52172403276298,0.06110734016498605,2.109819881542036,4.822322258890095,162.66978879706153,0.2157910902794508,0.04656579464399409,0.4953375532760916,5.161707988980716,0.9494276767651256
-1,20.946456909179688,1224.2522687964065,34.98931649513043,0.06535986291442307,2.1054761340478376,4.730159215015912,158.90823941125004,0.2234815103929781,0.04994398548752682,0.4948942269215962,5.082497040811076,0.9520053233988128
-1,17.094146728515625,1117.5620151984576,33.42995685307502,0.07821296018384842,2.3739735346528263,5.893528333556947,161.0296993174691,0.2457251412085779,0.060380845021975535,0.5029078776152066,5.047531205804587,0.9557290651625756
-1,11.998153686523438,868.8982361454242,29.47707984426925,0.09340902400600602,2.8840121901196367,8.628512103823251,223.7189402665789,0.270146192106873,0.07297896510984353,0.4896802923445046,6.519993417804838,0.9413362899575916
1,7.5948028564453125,1200.7604052045351,34.651989916951884,0.0014485582278423947,4.994706808479882,25.6855817285485,81.39635157545605,0.0317101035347195,0.0010055306661826302,0.26069248415623475,5.818905472636818,0.9778850694773966
1,11.427001953125,1240.6488800858788,35.22284599639672,0.0011459298280610904,3.878153437013288,16.43004990177101,155.89323529411763,0.02820214813040932,0.00079536115916955,0.2900493952187786,7.372647058823527,0.9665028573657702
-1,20.423248291015625,1172.469193308106,34.24133749297924,0.08954262684995888,2.093387493213812,4.753880226268191,94.89772727272728,0.2640689693472947,0.06973242057214245,0.5261619062225612,3.9492933537051176,0.9732670312442588
-1,21.56768798828125,1170.9418112347541,34.21902703518547,0.06733297265236171,2.0194041384313697,4.420469513478271,92.84847632442568,0.2271137375815495,0.05158064979826092,0.5101473312900742,3.9791842475386767,0.970917316624016
1,18.61175537109375,1291.2928390181442,35.93456329243677,0.005230124316685367,2.838647241728417,9.580277202744524,82.83056526806526,0.06056726235374198,0.00366839326902701,0.4005055335778847,4.165064102564103,0.9674925892549268
1,14.202133178710938,1202.6278109598504,34.67892459347392,0.005967434429059278,3.3351922737097586,12.673495441408367,142.62258953168046,0.06487645381751637,0.004208954259936336,0.4152569500935856,4.7479338842975185,0.960904466579854
1,8.685028076171875,623.4581416022703,24.96914378993141,0.025662570796473484,3.5343101872259526,13.67518391802075,157.84222709551653,0.13732563332865852,0.01885832956911717,0.4659831821699432,4.404848927875244,0.9404825213129252
1,7.336029052734375,547.3658178460499,23.395850440752312,0.003449704464790796,3.832597249376052,16.02017475276785,122.18002951303491,0.0490189462720516,0.0024028570936222822,0.3796950439358587,4.803410395146745,0.9295693919823736
1,13.9876708984375,866.2984132619557,29.432947750131245,0.0032059347043132736,2.809414613121516,8.707978703623935,86.12219495091162,0.047218832592326614,0.0022296181513821647,0.3667333906788559,4.579242636746144,0.9314736347934776
1,5.0830841064453125,568.223726201924,23.837443784976696,0.007681363175657678,5.374124256440525,30.668401715231198,146.61976600985219,0.07392625420109754,0.005465091060205292,0.3970193635963125,5.450431034482758,0.9647653142672796
1,7.8731689453125,659.8183210609548,25.686928992406912,0.029620914371810164,4.127601605361506,18.659315758514804,101.58027829810007,0.14810874619843106,0.021936200700471257,0.4316758761095301,4.5901792881990895,0.9756378241324848
1,20.11053466796875,1391.9113634509479,37.30832833900426,0.026633427126171925,2.5349921035307443,7.015855133960391,134.4300160315699,0.14023464696065135,0.01966575620817852,0.4107782082256203,5.4406215316315185,0.9647820625148732
1,4.5406341552734375,581.3640478968365,24.11149202966993,0.0016635159485483475,5.962925230569308,37.672857877377616,98.0072340425532,0.0339826600791792,0.0011548211860570392,0.30992980367131795,6.028510638297872,0.9692311729241708
1,6.39215087890625,1095.710204691342,33.10151363142389,0.0021572769057490162,5.547479156007017,31.685131831309405,126.22381756756758,0.03875943887021542,0.001502294101533966,0.27765513562957045,6.000844594594594,0.9675885046790944
1,6.437271118164063,663.0453917885084,25.749667799575754,0.0053436971840000215,4.4785874088121735,21.261952120400704,124.34962025316456,0.0612841274046659,0.003755744271751322,0.3984696901004313,4.2037974683544315,0.9437293345223258
1,9.226043701171877,837.7575030581686,28.94404089027945,0.006889333528295277,3.660639920302908,14.177490878952986,115.9014313597918,0.06961927053788182,0.004846842830226779,0.4263030845487796,3.969420949902407,0.9479341243641072
1,7.6142578125,521.3958403179422,22.834093814249396,0.003609723635711219,3.705523085880512,15.274361409271696,72.33801328502416,0.050107243277494176,0.0025107358288699853,0.3650926988973507,4.415006038647343,0.944077863780853
1,3.90496826171875,506.22731583729217,22.499495901848388,0.002582901981105004,6.212122387881513,39.85755875736058,60.75142708873896,0.04235814145644657,0.0017942121476443374,0.3079617407467691,4.886351842241826,0.9681647831227684
1,8.790695190429688,1076.6334881224989,32.812093626016896,0.0012446178454915005,4.2722308997471945,18.969030334296747,172.16387959866222,0.029393081049978176,0.0008639532136105861,0.26980220944123745,7.206103678929763,0.9655987962567636
1,5.350250244140625,363.6545045582473,19.06972743796427,0.00207652923086432,4.629251465316485,24.267317305978256,111.96017699115043,0.03797955437125165,0.00144244655023886,0.32764229227799074,5.932212389380531,0.9475414394100669
1,17.798370361328125,1303.668433631989,36.10634893799135,0.002260225895787748,3.001143146167957,10.404081122572943,125.032401902497,0.039651066421173935,0.0015722070683363474,0.3479211335553898,5.479191438763377,0.9619905042952432
1,5.320343017578125,891.1107486116301,29.851478164600657,0.002866715042732427,6.0751835092418585,38.17114655399409,70.08826429980277,0.04466677266294103,0.001995120580122856,0.32563952483959524,5.20069033530572,0.9794199962561646
-1,17.875686645507812,879.7354528742128,29.660334672323113,0.10550165202844274,2.1327198790670434,5.105647742400007,81.92045759227814,0.28811199047148944,0.08300851905344361,0.546042638098521,3.7434980784699263,0.9704361358871164
1,8.240066528320312,1346.2330953489807,36.69104925385729,0.0011292434104579932,4.877848141867683,24.534326773699608,121.38394584139263,0.027990784985635068,0.0007834840441120535,0.26523899140073337,6.734687298517088,0.9595701542466064
-1,21.12876892089844,1176.2654973896358,34.296727211056684,0.0816894803953858,2.072109188625453,4.681804120499528,126.99177677168993,0.2515777077984068,0.06329134306110053,0.5169110853103749,4.817333456527765,0.9631408158888588
1,20.064483642578125,1626.5526502457815,40.330542399598116,0.003422674185503447,2.5894992644662578,7.007820984977957,185.77004122766843,0.04894570676395992,0.002395682210623552,0.35325363204915644,6.847152236982746,0.9465283104200184
1,21.832351684570312,1618.1774518154184,40.22657643667205,0.025495298523031902,2.376388573336337,5.9480166756814405,186.4354487179488,0.13697233790472008,0.01876142135108481,0.4157742187276151,5.83724358974359,0.9521391177863072
1,9.29583740234375,1451.7351351835325,38.101642158620045,0.001253961043976838,4.618352318789393,22.243582798166948,129.55120798319322,0.029503650175011564,0.0008704653736494599,0.32166126999992345,5.7733718487394965,0.9750054810935282
1,6.753021240234375,1085.7285663179898,32.95039554114624,0.0013205796141757425,5.353259944358019,29.74159000803629,91.41515151515152,0.030272238143286605,0.0009164084022038569,0.2675070498422834,6.1992424242424224,0.972831099074408
1,12.887283325195312,1689.557049168556,41.10422179251854,0.003025711238371721,3.871555684851483,16.063773923308695,210.47232947232948,0.0460667926303728,0.002122149383249769,0.3074078941972692,7.133848133848133,0.9632339011668852
1,9.468841552734377,1550.0213993582004,39.37031114124196,0.004238605829046689,4.621431824480048,22.063482489210926,224.03259141494442,0.05467074979218956,0.0029888908828401947,0.3074102294396267,7.432697403285638,0.9659516394813441
1,5.576339721679688,199.3194303325021,14.118053347841625,0.023677840664566758,2.9928947838382016,9.273986595496082,20.862091791703442,0.12977152728075764,0.016840649292780424,0.563770310281823,2.0514121800529566,0.9578608383073384
1,4.3300323486328125,522.4926216682044,22.85809750762745,0.0015472068868384679,5.732675648638367,33.87244254652482,203.81116794543902,0.03277196420976202,0.0010740016381659227,0.26115197512719635,7.642369991474851,0.9299455484483028
1,10.53973388671875,435.8336469762688,20.87662920531638,0.03159510653652752,3.2120100344473643,12.940121314383118,50.327127496159754,0.15251759148094168,0.023261615711147408,0.5036173192443975,3.1733333333333333,0.9661865253066444
1,7.0673370361328125,509.8745979399512,22.580402962302323,0.003933106389119278,4.170140919669846,19.189224860371002,32.77869605142333,0.05231988945828293,0.002737370832926945,0.4275040633436868,3.1319253137434955,0.9852566181607726
1,21.583724975585934,1385.4380011667306,37.221472313259326,0.00721163292459504,2.3279512837829133,5.794705970564817,131.4994851994852,0.07146131868437662,0.0051067200681100345,0.373822811990394,5.5863577863577865,0.937870085114522
1,15.312942504882812,1518.0557752862985,38.9622352449946,0.0150675840321457,3.386055619232378,12.62753922639859,142.4329836829837,0.10454329077368624,0.010929299645791514,0.3872963759573821,5.6171328671328675,0.9759919364743802
1,12.253555297851562,1460.6070252104807,38.217888811530145,0.013706128682693212,3.7493605692474685,14.904548314883485,161.5969696969697,0.09960902143578347,0.009921957151394371,0.3628980998385856,6.011976911976912,0.9745752574936644
1,9.495712280273438,1167.0783417699658,34.162528328125326,0.008493350590798466,4.220948203968454,18.89540122044685,168.75303643724698,0.0778839233797389,0.00606590552102104,0.3628865929652047,6.439560439560437,0.9688855216073136
1,11.119888305664062,1311.3687787095496,36.21282616297089,0.002469434469302548,3.9489457775657817,16.78444400237663,205.29953457446803,0.041598382490366716,0.001730425425814849,0.2995629871153367,7.4953457446808525,0.9557469554790601
-1,17.069549560546875,912.0207585349408,30.19968143101747,0.16590546846771606,2.1567780512499017,5.1291528958078985,73.52854388465086,0.3670202087273399,0.13470383361426014,0.6122965490802666,3.2959175119456785,0.9772235821415036
-1,17.605941772460938,880.6988400885484,29.67657055807744,0.10530058300376244,2.162105779095528,5.1693825964860425,101.18259004379298,0.2878693534233209,0.08286876464036085,0.5363408158415433,4.2598087407274985,0.9644717722798888
1,13.8536376953125,1378.5688499089292,37.129083612566156,0.0013622100972392724,3.4361429320730013,12.63483690151699,204.32469135802467,0.03078399946887937,0.0009476546232999653,0.2856052894171233,7.7731762065095396,0.9588327163191372
1,8.445449829101562,300.78396694276415,17.34312448616927,0.012413480543814614,2.8897509369859207,9.150011963654675,24.64436090225564,0.09367665220116644,0.008775315167618297,0.5051958819313831,2.378045112781954,0.9686077521547524
-1,18.121261596679688,943.5543953896267,30.71733053814453,0.08392944111973122,2.2164436925048414,5.347797290295439,132.18512323943662,0.2552745263686442,0.0651650838127356,0.517082189503016,4.895510563380281,0.9574468990348884
1,12.219970703125,686.1790550971638,26.195019662087752,0.003255467157365115,2.947778249015966,9.998293921656405,86.72792869269949,0.04758138349099784,0.0022639880549174016,0.3805244536098116,4.775636672325977,0.9417286789164128
-1,14.510238647460938,627.5992871988925,25.05193180572893,0.054831383265053074,2.2339310116236115,5.438318562365893,76.60930808032741,0.203573916897032,0.04144233964079968,0.5336039822772509,3.5758066051203965,0.9620968547075714
-1,18.174713134765625,946.5753162007898,30.766464148497626,0.10511806519046248,2.1854492855272065,5.292926451470564,100.7385825364197,0.28764872921567997,0.08274179141939562,0.5314838502247824,4.315309679149164,0.9673150207006146
1,5.1419677734375,614.6721770462717,24.792583105563484,0.0018715910383551434,5.264379503801304,28.67834450834446,164.59803206997083,0.03605201915852413,0.0012997480854065907,0.30346126701610954,5.997448979591838,0.9247065883409692
1,15.138626098632812,1414.6036835546704,37.61121752289695,0.013421549457330824,3.3056183113854374,11.897002136562385,111.54667291471416,0.0986151896058763,0.009724955621002934,0.3312183432815037,6.104873477038425,0.9791186508606368
1,9.713775634765623,1104.8109491681116,33.23869656241219,0.005544160621998485,4.190660101776111,18.864621056595066,187.69117647058826,0.06273236353349942,0.003935349434499128,0.31937656163001393,7.394385026737969,0.9668142204830484
1,10.418060302734377,1364.4548228402393,36.938527621444784,0.0042720420196524075,4.175985630803968,18.34598452160038,194.2861694152924,0.05496789937927712,0.003021469962170334,0.2935052223662461,7.617878560719639,0.9687885415096956
1,8.815017700195312,1568.9195089290592,39.60958859833133,0.011784136953541132,4.951623376740693,25.129152536584243,147.03693270735525,0.0909633079198795,0.008274323387726813,0.4255150980353499,6.149921752738654,0.9762701310305222
1,9.4764404296875,1633.827635018284,40.42063377803822,0.016736083256156154,4.761077947848025,23.26751771870193,163.5170868347339,0.10854694129998464,0.011782438465582313,0.4827417298964138,5.708683473389356,0.975467220408918
1,7.422576904296875,1244.6797011776014,35.28001844072082,0.011457658563979966,5.203281343118932,27.781613965285985,80.7137784090909,0.08975106385084221,0.008055253462357956,0.4055748969639568,4.901988636363637,0.9814636444858528
1,7.0361328125,959.5687458498288,30.97690665398708,0.018662962929263026,4.787147581077835,23.50959629904673,190.76498204915765,0.11669183160981055,0.013616983564452387,0.3562652851446084,5.765258215962442,0.9692169986839292
1,21.68441772460937,1543.1483700458912,39.28292720821465,0.02485846498390544,2.541268623903201,7.243405103777827,153.83184667309547,0.13511501155653752,0.01825606634792326,0.4345019950520427,4.982762777242044,0.9620347835211386
1,6.9160308837890625,853.2983081203264,29.21127022435564,0.04815345008987852,4.599833317403059,21.754516135792517,293.17652649085295,0.1907231404647976,0.036375316308754915,0.42873901082442295,5.650748396293657,0.9548725391807804
1,15.305282592773438,894.227923383164,29.903643981681643,0.0367117089413629,2.652821342053507,7.8793344594521555,100.54149511065364,0.16552180052358853,0.02739746644857063,0.4318110188701299,5.005339680905816,0.9630091811987956
1,11.8585205078125,1413.5675560696793,37.59744081808866,0.010149303050780243,3.6974932277662718,14.353330062985663,211.15337519623242,0.08537722469293305,0.007289270496267577,0.3781211757766764,5.8858712715855575,0.9588106756239098
-1,18.6488037109375,776.3766274817027,27.863535803657488,0.05612328494645629,1.940894370331852,4.103152052575428,86.82884440400366,0.20598551640590493,0.04243003296900733,0.5240486173021515,3.5355777979981804,0.9541420741211404
1,12.302474975585938,887.5426655539078,29.79165429367607,0.005563695494555615,2.98656268501714,9.62104845694034,75.18057395143488,0.062323925141199374,0.0038842716450058243,0.43190852607852814,3.6845474613686537,0.9425765958552238
-1,17.556365966796875,840.429114100531,28.990155468719568,0.10555390645666143,2.1006180928686367,4.889361848091525,78.81508624541962,0.28817490325381656,0.08304477486534655,0.5434546672581833,3.6127446599338633,0.9699760714407782
1,9.683425903320312,1264.1477036096362,35.55485485288382,0.0017822155098898308,4.133479122543714,17.759438719096032,150.16967670011147,0.03517946711287445,0.0012375949063458153,0.32709069810574304,5.971237458193983,0.9434846339512624
1,7.671478271484375,1060.4003058405808,32.56378825997646,0.0011972816256179155,4.759978964580568,23.741246643179693,120.259120942258,0.02882058994095516,0.000830626404544686,0.2977744136445155,5.9626544096524,0.9611054346664184
1,7.519393920898437,622.1575052381962,24.94308531914599,0.00228814312159565,4.061262410746569,18.382029147019843,93.42916366258112,0.03987065537287729,0.0015896691598627484,0.3233979877042594,5.635724585436193,0.9438897740419628
1,18.345977783203125,1248.0768370658968,35.328130959136466,0.020133808815830226,2.7175623155760924,8.467778324435724,157.73504784688998,0.12123417035354833,0.014697724061313176,0.4067423956959949,5.746477937267411,0.9527745764945
-1,16.447982788085938,1028.813472001024,32.07512232246393,0.07962045947125494,2.442142572388026,6.3855435324475005,140.48745265151518,0.2480635985006631,0.061535548901098185,0.5638521523902684,3.795454545454545,0.95977773564032
1,18.554473876953125,911.2794662785866,30.18740575601995,0.02806020626913357,2.192485045854524,5.1663666923436065,106.81707823199837,0.14382143243455384,0.020684604427526933,0.4552291141579868,4.43058725876738,0.952386329540718
-1,15.172134399414062,656.2162335778482,25.616717853344287,0.061299116815076875,2.253956355866724,5.657569661135661,67.84780497280498,0.21629430943005376,0.04678322829182385,0.4820711988881766,4.113539238539238,0.9657432011337008
-1,14.615814208984375,579.4018399273402,24.07076733150275,0.035654536739821024,2.1698855377076325,4.991183672649328,60.7393190750855,0.16254999325397168,0.026422500306866242,0.4938881440479089,3.6036955744984938,0.9601311206136944
1,12.145095825195312,1032.6858169255554,32.13542930980626,0.0021719381909704643,3.2763815093219435,11.247472535089765,170.67243852459015,0.0388688511626138,0.0015107875907014244,0.370473825530165,5.939651639344263,0.9610007501640516
-1,11.8858642578125,313.8149354088382,17.714822477485853,0.06094598318290394,1.9730805111512801,4.29456298375175,31.806084656084657,0.21483375793966625,0.04615354355047911,0.5411659522924015,2.5919753086419752,0.9603735537185604
1,3.001327514648437,179.34972050001988,13.392151451503965,0.005172912940840458,5.323060451001076,31.871487094867806,34.87637362637362,0.06001798557933349,0.003602158593001083,0.3927462205032008,3.4826007326007318,0.9548028856049248
1,19.93096923828125,1237.743360864258,35.18157700934195,0.023688586273300803,2.419996165818246,6.477414349628623,110.19466605881011,0.13188215949702922,0.017392903993599853,0.4246499097303652,5.065192614542967,0.967055178090597
1,9.703994750976562,469.7525387816974,21.673775369826487,0.010014952263268291,2.9241904181247627,9.266759259893737,38.74834032145353,0.08426332699176807,0.007100308275721633,0.4653767977642472,2.9010307477288606,0.9678368527328224
1,5.4212188720703125,331.09192321074,18.195931501595076,0.003958444214117526,3.94407815155012,16.479723320300455,34.33554939981533,0.052465760724886776,0.002752656048441072,0.4287156666760157,3.205355493998153,0.9616607382251514
1,16.299850463867188,1233.3349538854145,35.11886891523437,0.0022815331126955817,3.034657930465306,10.133188253641217,113.96351860960812,0.03993657008786882,0.0015949296303832575,0.31870055163907995,6.0943597311034585,0.9642097407433352
1,9.650115966796877,809.9621057930341,28.459833200372664,0.005908620000764029,3.7991195321544375,16.055708878857388,137.07656765676572,0.06467495014305548,0.004182849176006712,0.3608272940987508,5.613069306930694,0.956961792932529
1,11.187347412109377,741.5336299892126,27.231115107340216,0.014976364177033148,3.0718123138225604,10.205901764748756,105.90707612800634,0.10346593170821414,0.010705199024248829,0.4100771813721473,4.845259391771019,0.9498400510022048
1,9.522674560546877,635.352651179162,25.206202633065576,0.007535002432804713,3.377018406802339,12.651906771405946,53.79565378441783,0.07247250937890938,0.005252264615676106,0.3794488142378761,4.251512532411408,0.9573802246905352
1,9.262405395507812,1294.2471673743626,35.97564686526654,0.0012853160354902176,4.406133961487137,20.476592536053253,62.290298507462694,0.029862663458654036,0.0008917786688448306,0.3173055223363321,4.7674129353233825,0.9771526795504668
1,15.22943115234375,1381.4161702333993,37.16740736496696,0.016075206248029734,3.1113323532530743,10.359721660142696,172.28483626236434,0.10800791325610093,0.011665709325937421,0.4097681393801784,5.146259483338135,0.9617493163463656
1,7.63775634765625,1045.1127817718136,32.328204122280184,0.013853192517443885,4.606243500890527,21.750963013604785,222.76412579957352,0.09996428416658364,0.009992858108937488,0.4258591237277118,5.2683901918976535,0.9577729893737318
1,19.438980102539066,1260.604688698044,35.50499526401945,0.015185049890510562,2.515305423401187,6.9144849916783775,118.1225,0.1048148276407475,0.010986148093359604,0.42593160525266494,4.3308333333333335,0.9595518335075296
